X,Y,OBJECTID,Neighborho,Address,Date_Inven,SPECIES,MATURE_SIZ,FUNCTIONAL,Condition,DIAMETER,Site_Type,Site_Size,Site_Width,Wires,SITE_IMPRO,DN_AF1,lat,lon
-13637111.966000000014901,5702359.933700000867248,"57686",CENTENNIAL,15466 SE MILLMAIN DR,2015/10/14 20:02:36.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,33.799999999999997,CNS,Large,,None,Unimproved,31.754476547241211,45.5111888100,-122.5042610000
-13656794.013900000602007,5701400.607300000265241,"57967",SOUTH PORTLAND,2400 SW 4TH AVE,2015/05/06 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,16.500000000000000,median,Large,15.000000000000000,None,Improved,31.482326507568359,45.5051494100,-122.6810670000
-13636677.174499999731779,5701519.708800000138581,"58554",CENTENNIAL,2242 SE 158TH AVE,2015/10/15 15:45:54.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,1.200000000000000,NCNS,Large,,None,Unimproved,31.541997909545898,45.5058992400,-122.5003550000
-13638200.743499999865890,5702453.149699999950826,"58571",CENTENNIAL,1621 SE 145TH AVE,2015/10/15 19:29:11.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,20.000000000000000,CNS,Medium,,High voltage,Unimproved,31.774858474731445,45.5117756100,-122.5140410000
-13638450.285000000149012,5702591.644600000232458,"58591",CENTENNIAL,1440 SE 143RD AVE,2015/10/15 20:16:48.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,15.800000000000001,CNS,Large,,None,Unimproved,31.777511596679688,45.5126474400,-122.5162830000
-13637967.599099999293685,5701990.525000000372529,"58607",CENTENNIAL,1930 SE 147TH AVE,2015/10/15 22:23:51.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,14.800000000000001,NCNS,Large,,None,Unimproved,31.690786361694336,45.5088632900,-122.5119470000
-13636707.356799999251962,5702609.965599999763072,"58627",CENTENNIAL,1426 SE 158TH AVE,2015/10/15 16:50:17.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,5.000000000000000,CNS,Large,,None,Unimproved,32.009044647216797,45.5127627700,-122.5006260000
-13636685.886700000613928,5702052.384999999776483,"58727",CENTENNIAL,1912 SE 158TH AVE,2015/10/15 17:33:59.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,21.399999999999999,CNS,Large,,None,Unimproved,31.982229232788082,45.5092527200,-122.5004330000
-13635982.728199999779463,5702965.320700000040233,"58814",CENTENNIAL,16366 SE SALMON ST,2015/10/20 16:50:53.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,3.600000000000000,strip,Small,3.100000000000000,None,Improved,31.752864837646484,45.5149996700,-122.4941160000
-13636682.826199999079108,5702041.561400000005960,"58908",CENTENNIAL,1912 SE 158TH AVE,2015/10/15 17:33:59.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,22.699999999999999,CNS,Large,,None,Unimproved,31.965896606445312,45.5091845800,-122.5004060000
-13638391.245999999344349,5701975.077099999412894,"58951",CENTENNIAL,2005 SE 143RD AVE,2015/07/10 20:46:41.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,0.800000000000000,CNS,Large,,None,Unimproved,31.504480361938477,45.5087660400,-122.5157530000
-13636702.460499998182058,5702175.087700000032783,"59001",CENTENNIAL,1812 SE 158TH AVE,2015/10/15 17:33:59.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,11.600000000000000,CNS,Large,,None,Unimproved,31.987600326538082,45.5100251700,-122.5005820000
-13637330.922199999913573,5702120.198800000362098,"59099",CENTENNIAL,15217 SE STEPHENS CT,2015/10/16 17:47:07.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,19.000000000000000,CNS,Large,,None,Unimproved,31.827428817749023,45.5096796300,-122.5062280000
-13637410.260800000280142,5701340.042500000447035,"59162",CENTENNIAL,2440-2442 SE 152ND AVE,2015/10/16 19:34:05.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,25.100000000000001,curbtight,Large,,None,Improved,31.627866744995117,45.5047681000,-122.5069400000
-13636677.868000000715256,5701756.944699999876320,"59307",CENTENNIAL,2110 SE 158TH AVE,2015/10/15 17:33:59.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,0.400000000000000,NCNS,Large,,None,Unimproved,31.708627700805664,45.5073927900,-122.5003610000
-13635978.622700002044439,5702965.320700000040233,"59400",CENTENNIAL,16366 SE SALMON ST,2015/10/20 16:50:53.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,4.200000000000000,strip,Small,3.100000000000000,None,Improved,31.753467559814453,45.5149996700,-122.4940800000
-13635974.198100002482533,5702965.565399999730289,"59445",CENTENNIAL,16366 SE SALMON ST,2015/10/20 16:50:53.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,3.200000000000000,strip,Small,3.100000000000000,None,Improved,31.756689071655273,45.5150012100,-122.4940400000
-13659642.639299999922514,5705096.437599999830127,"59990",HILLSIDE,2651 NW WESTOVER RD,2016/06/01 16:33:09.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,0.000000000000000,strip,Medium,4.300000000000000,None,Improved,29.963516235351562,45.5284128000,-122.7066570000
-13659444.538000000640750,5704606.445799999870360,"60288",HILLSIDE,2630 NW BEUHLA VISTA TER,2016/06/02 15:33:56.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,16.000000000000000,CNS,Medium,,High voltage,Unimproved,29.366958618164062,45.5253291000,-122.7048780000
-13659792.973200000822544,5704564.569899999536574,"60297",HILLSIDE,2740 NW CALUMET TER,2016/06/02 15:54:37.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,0.000000000000000,CNS,Large,,None,Unimproved,29.013710021972656,45.5250655600,-122.7080080000
-13659758.780999999493361,5704467.686400000937283,"60394",HILLSIDE,,2016/06/02 20:28:09.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,11.900000000000000,strip,Medium,5.000000000000000,Other,Improved,28.648994445800781,45.5244558100,-122.7077000000
-13661302.124700000509620,5703963.910899999551475,"60450",HILLSIDE,110 NW PITTOCK AVE,2016/06/09 17:20:44.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,11.100000000000000,CNS,Large,,None,Unimproved,28.004682540893555,45.5212851400,-122.7215640000
-13661282.259299999102950,5704210.782399999909103,"60455",HILLSIDE,261 NW SEBLAR DR,2016/06/09 17:56:04.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,20.399999999999999,CNS,Large,,None,Unimproved,27.762554168701172,45.5228389200,-122.7213860000
-13661300.720499999821186,5703968.019299999810755,"60490",HILLSIDE,110 NW PITTOCK AVE,2016/06/09 17:20:44.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,17.399999999999999,CNS,Large,,None,Unimproved,28.006561279296875,45.5213110000,-122.7215520000
-13661299.612500000745058,5703971.158600000664592,"60491",HILLSIDE,110 NW PITTOCK AVE,2016/06/09 17:20:44.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,9.199999999999999,CNS,Large,,None,Unimproved,28.001901626586918,45.5213307600,-122.7215420000
-13660664.549599999561906,5705391.803500000387430,"60539",HILLSIDE,3323 NW LURAY TER,2016/06/09 22:00:21.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,10.000000000000000,CNS,Large,,None,Unimproved,27.907302856445312,45.5302715700,-122.7158370000
-13660608.295700000599027,5705372.813400000333786,"60541",HILLSIDE,3350 NW LURAY TER,2016/06/09 22:16:16.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,28.399999999999999,CNS,Large,,None,Unimproved,28.170965194702148,45.5301520600,-122.7153320000
-13660673.444399999454618,5705410.209200000390410,"60617",HILLSIDE,3323 NW LURAY TER,2016/06/09 22:00:21.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,19.699999999999999,CNS,Large,,None,Unimproved,27.902191162109375,45.5303874000,-122.7159170000
-13661932.995899999514222,5703757.484400001354516,"60620",HILLSIDE,134 NW 48TH AVE,2016/06/09 22:26:53.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,2.000000000000000,NCNS,Large,,None,Unimproved,27.295549392700195,45.5199858800,-122.7272320000
-13661302.124700000509620,5703963.910899999551475,"60633",HILLSIDE,110 NW PITTOCK AVE,2016/06/09 17:20:44.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,11.100000000000000,CNS,Large,,None,Unimproved,28.004682540893555,45.5212851400,-122.7215640000
-13660494.664000000804663,5705480.990399999544024,"60684",HILLSIDE,3115 NW LURAY TER,2016/06/09 21:02:10.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,13.000000000000000,CNS,Large,,None,Unimproved,28.481241226196289,45.5308328200,-122.7143110000
-13660677.724099999293685,5705421.286500000394881,"60693",HILLSIDE,NW LURAY TER,2016/06/09 22:00:21.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,3.600000000000000,CNS,Large,,None,Unimproved,27.894485473632812,45.5304571000,-122.7159550000
-13660665.552100000903010,5705395.543700000271201,"60695",HILLSIDE,3323 NW LURAY TER,2016/06/09 22:00:21.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,11.400000000000000,CNS,Large,,None,Unimproved,27.908821105957031,45.5302951100,-122.7158460000
-13661311.342199999839067,5704189.370000000111759,"60701",HILLSIDE,255 NW SEBLAR CT,2016/06/09 18:00:43.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,16.699999999999999,CNS,Large,,None,Unimproved,28.023923873901367,45.5227041600,-122.7216470000
-13661940.406700000166893,5703755.080000000074506,"60720",HILLSIDE,134 NW 48TH AVE,2016/06/09 22:33:10.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,6.000000000000000,NCNS,Large,,None,Unimproved,27.306221008300781,45.5199707400,-122.7272980000
-13660583.873500000685453,5705398.090500000864267,"60751",HILLSIDE,3402 NW LURAY TER,2016/06/15 15:20:40.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,36.500000000000000,CNS,Large,,None,Unimproved,28.308145523071289,45.5303111300,-122.7151120000
-13660683.853200001642108,5705429.246600000187755,"60766",HILLSIDE,NW LURAY TER,2016/06/15 16:07:41.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,3.100000000000000,CNS,Large,,None,Unimproved,27.871763229370117,45.5305072000,-122.7160100000
-13660280.696799999102950,5705135.066300000064075,"60777",HILLSIDE,3008 NW GREENBRIAR TER,2016/06/15 19:22:08.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,35.000000000000000,CNS,Large,,Other,Unimproved,29.265792846679688,45.5286559000,-122.7123890000
-13660559.439099999144673,5704934.662200000137091,"60808",HILLSIDE,3145 NW RIO VISTA TER,2016/06/15 17:23:15.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,2.000000000000000,CNS,Large,,None,Unimproved,28.007242202758789,45.5273947100,-122.7148930000
-13659738.476199999451637,5698837.779299999587238,"60900",HILLSDALE,2963 SW SUNSET BLVD,2016/06/21 20:09:38.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,10.900000000000000,CNS,Large,,None,Unimproved,30.359460830688477,45.4890120400,-122.7075180000
-13659863.692199999466538,5698780.841599999926984,"60913",HILLSDALE,4709 SW 31ST DR,2016/06/22 15:26:47.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,1.700000000000000,NCNS,Medium,,High voltage,Unimproved,30.284353256225582,45.4886534700,-122.7086430000
-13660042.706599999219179,5698387.127000000327826,"60917",HILLSDALE,3226 SW MITCHELL CT,2016/06/22 15:48:58.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,4.000000000000000,NCNS,Large,,None,Unimproved,30.140178680419918,45.4861739400,-122.7102510000
-13660039.629799999296665,5698340.770499999634922,"60990",HILLSDALE,5130 SW DOSCH RD,2016/06/22 17:30:32.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,14.000000000000000,NCNS,Large,,None,Unimproved,30.222263336181641,45.4858819900,-122.7102230000
-13659358.546799998730421,5698791.710099999792874,"61004",HILLSDALE,4747 SW 26TH DR,2016/06/22 19:27:43.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,9.000000000000000,NCNS,Medium,,High voltage,Unimproved,30.385715484619141,45.4887219200,-122.7041050000
-13659355.446399999782443,5698791.387099999934435,"61005",HILLSDALE,4747 SW 26TH DR,2016/06/22 19:27:43.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,2.000000000000000,NCNS,Medium,,High voltage,Unimproved,30.390390396118164,45.4887198800,-122.7040770000
-13659973.459499999880791,5699333.836600000038743,"61006",HILLSDALE,3203 SW NEWBY TER,2016/06/22 19:21:30.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,11.100000000000000,CNS,Large,,None,Unimproved,30.359292984008789,45.4921359300,-122.7096290000
-13659349.411000000312924,5698790.516200000420213,"61007",HILLSDALE,4747 SW 26TH DR,2016/06/22 19:27:43.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,16.000000000000000,NCNS,Medium,,High voltage,Unimproved,30.387718200683594,45.4887144000,-122.7040230000
-13659979.175300000235438,5699336.228199999779463,"61008",HILLSDALE,3203 SW NEWBY TER,2016/06/22 19:21:30.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,23.600000000000001,CNS,Large,,None,Unimproved,30.355524063110352,45.4921509900,-122.7096800000
-13659553.040699999779463,5698427.718200000002980,"61017",HILLSDALE,5035 SW 26TH DR,2016/06/22 20:00:29.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,40.000000000000000,NCNS,Large,,None,Unimproved,30.013883590698246,45.4864295800,-122.7058520000
-13659616.763399999588728,5698296.689999999478459,"61021",HILLSDALE,5166 SW 26TH DR,2016/06/22 20:03:30.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,14.699999999999999,NCNS,Medium,,High voltage,Unimproved,29.816541671752930,45.4856043700,-122.7064250000
-13659958.240399999544024,5699334.254999999888241,"61052",HILLSDALE,3203 SW NEWBY TER,2016/06/22 19:21:30.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,13.699999999999999,CNS,Large,,None,Unimproved,30.366092681884766,45.4921385600,-122.7094920000
-13659360.719200000166893,5698791.896300000138581,"61055",HILLSDALE,4747 SW 26TH DR,2016/06/22 19:27:43.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,8.000000000000000,NCNS,Medium,,High voltage,Unimproved,30.384397506713867,45.4887230900,-122.7041250000
-13659351.564800001680851,5698790.976599999703467,"61056",HILLSDALE,4747 SW 26TH DR,2016/06/22 19:27:43.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,12.000000000000000,NCNS,Medium,,High voltage,Unimproved,30.383602142333984,45.4887173000,-122.7040420000
-13659463.159399999305606,5698562.850599999539554,"61059",HILLSDALE,4921 SW 26TH DR,2016/06/22 19:47:52.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,15.000000000000000,NCNS,Large,,Other,Unimproved,30.217372894287109,45.4872806300,-122.7050450000
-13659363.015699999406934,5698792.082499999552965,"61094",HILLSDALE,4747 SW 26TH DR,2016/06/22 19:27:43.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,10.000000000000000,NCNS,Medium,,High voltage,Unimproved,30.372425079345703,45.4887242600,-122.7041450000
-13659356.002000000327826,5698791.585900000296533,"61095",HILLSDALE,4747 SW 26TH DR,2016/06/22 19:27:43.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,3.000000000000000,NCNS,Medium,,High voltage,Unimproved,30.390390396118164,45.4887211400,-122.7040820000
-13660039.293500000610948,5698336.565799999982119,"61118",HILLSDALE,5130 SW DOSCH RD,2016/06/22 17:30:32.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,13.500000000000000,NCNS,Large,,None,Unimproved,30.195367813110352,45.4858555100,-122.7102200000
-13659961.796700000762939,5699333.888899999670684,"61133",HILLSDALE,3203 SW NEWBY TER,2016/06/22 19:21:30.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,2.800000000000000,CNS,Large,,None,Unimproved,30.358537673950195,45.4921362600,-122.7095240000
-13659354.774599999189377,5698791.760400000028312,"61135",HILLSDALE,4747 SW 26TH DR,2016/06/22 19:27:43.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,2.000000000000000,NCNS,Medium,,High voltage,Unimproved,30.389717102050781,45.4887222300,-122.7040710000
-13659347.702600000426173,5698790.205599999986589,"61136",HILLSDALE,4747 SW 26TH DR,2016/06/22 19:27:43.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,1.500000000000000,NCNS,Medium,,High voltage,Unimproved,30.388399124145508,45.4887124400,-122.7040080000
-13659346.335899999365211,5698789.273799998685718,"61137",HILLSDALE,4747 SW 26TH DR,2016/06/22 19:27:43.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,18.000000000000000,NCNS,Medium,,High voltage,Unimproved,30.391523361206055,45.4887065700,-122.7039950000
-13659985.712700000032783,5699335.757500000298023,"61138",HILLSDALE,3203 SW NEWBY TER,2016/06/22 19:21:30.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,1.700000000000000,CNS,Large,,None,Unimproved,30.365642547607418,45.4921480300,-122.7097390000
-13658882.748700000345707,5698156.554899999871850,"61230",HILLSDALE,2140 SW BOUNDARY ST,2016/06/23 17:32:31.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,27.699999999999999,NCNS,Medium,,High voltage,Unimproved,29.821437835693359,45.4847218000,-122.6998310000
-13659270.161499999463558,5698567.826200000010431,"61329",HILLSDALE,4922 SW RICHARDSON DR,2016/06/23 19:58:13.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,14.000000000000000,NCNS,Large,,None,Unimproved,30.326311111450195,45.4873119600,-122.7033110000
-13657911.061100000515580,5697953.649000000208616,"61374",HILLSDALE,1125 SW WESTWOOD CT,2016/06/23 16:51:19.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,8.000000000000000,NCNS,Large,,None,Unimproved,28.638069152832031,45.4834438700,-122.6911020000
